,tile_id,fans,blotches
16979,APF0000iao,1,1
18212,APF0000jkn,0,1
12914,APF0000dbq,1,1
12153,APF0000ck3,1,0
11402,APF0000bud,1,1
10527,APF0000b5i,1,1
20266,APF0000lrj,1,1
15153,APF0000gkq,1,1
16414,APF0000huu,1,1
10971,APF0000bi2,0,1
22169,APF0000o8s,0,1
23969,APF0000qdv,0,1
8901,APF00009j9,1,1
26536,APF0000tbv,1,0
15943,APF0000hc0,1,0
27947,APF0000vdm,0,1
8827,APF00009go,1,0
4123,APF000040r,0,1
9459,APF0000a3s,1,1
28769,APF0000wbs,1,1
10804,APF0000bdd,1,1
13506,APF0000e6g,1,1
29321,APF0000wr6,1,1
3590,APF000039t,1,1
22406,APF0000ove,1,0
3625,APF00003bv,0,1
28652,APF0000w8i,1,1
5956,APF00006kb,1,1
20066,APF0000l68,0,0
14667,APF0000fu0,0,1
17986,APF0000je0,0,1
27092,APF0000tww,0,1
13613,APF0000eb6,1,1
18865,APF0000k3r,1,1
24834,APF0000rbu,0,1
24548,APF0000r18,1,1
12608,APF0000d0e,1,1
19238,APF0000kew,0,1
17656,APF0000j07,1,0
23875,APF0000qb9,1,1
15739,APF0000h4e,1,1
4025,APF00003wq,1,0
13728,APF0000ejy,1,0
6495,APF00006zb,0,1
1086,APF00000x5,1,1
12241,APF0000cmy,1,1
24099,APF0000qis,1,0
5456,APF0000620,0,1
25224,APF0000rx3,1,0
2087,APF00001ra,1,1
8206,APF00008ww,1,1
26223,APF0000sz8,1,0
6063,APF00006na,1,1
26086,APF0000su1,1,1
27021,APF0000tqx,0,1
8368,APF000092p,1,0
7618,APF000086k,1,0
27722,APF0000v6l,0,1
15240,APF0000gn5,1,1
24067,APF0000qh6,1,0
17802,APF0000j6h,0,1
6298,APF00006tt,1,1
19464,APF0000kll,0,1
26091,APF0000su6,1,1
7535,APF000081w,1,0
133,APF000004k,0,1
15300,APF0000gow,0,1
21834,APF0000nnk,0,1
25789,APF0000sli,1,1
1878,APF00001lf,1,1
12051,APF0000cgu,1,1
4883,APF00005jc,1,0
17875,APF0000j9n,0,1
9597,APF0000a8b,0,1
1043,APF00000vw,1,1
24288,APF0000qr5,1,0
4101,APF00003zq,0,1
28649,APF0000w8f,1,0
21966,APF0000nt2,0,1
23719,APF0000q6w,0,1
11187,APF0000bo6,1,1
25061,APF0000ro5,1,1
7342,APF00007s3,0,1
12288,APF0000cot,1,0
17542,APF0000itz,1,0
21087,APF0000mzj,0,1
4055,APF00003xt,0,1
9917,APF0000akj,0,1
1393,APF0000170,0,1
8619,APF00009ac,1,1
27132,APF0000u10,1,0
14741,APF0000fwu,1,1
23532,APF0000q0p,1,0
11704,APF0000c39,1,1
27510,APF0000ugd,1,1
5719,APF00006dp,0,1
9096,APF00009rb,1,0
8589,APF000099h,0,1
29342,APF0000wrr,1,1
14066,APF0000eyd,0,1
18770,APF0000k0w,0,1
16642,APF0000i18,1,0
26893,APF0000tn1,0,1
25573,APF0000sfa,0,1
5187,APF00005tq,1,1
25184,APF0000rtl,1,0
19650,APF0000kr2,1,1
16239,APF0000hpy,1,0
7966,APF00008n7,1,1
28879,APF0000wev,1,1
17556,APF0000iuq,1,1
26990,APF0000tq0,0,1
2155,APF00001t6,0,1
22344,APF0000oq9,1,0
16316,APF0000hs4,1,1
18478,APF0000jsd,0,1
7322,APF00007rj,0,1
22437,APF0000oxl,0,1
911,APF00000rz,1,1
26472,APF0000ta1,1,1
6615,APF000076c,0,1
15229,APF0000gmu,1,1
25856,APF0000snf,1,1
18188,APF0000jjx,0,1
12974,APF0000ddl,1,0
18860,APF0000k3m,0,1
9163,APF00009tq,1,1
25058,APF0000ro1,1,1
9850,APF0000ahf,0,1
14167,APF0000f2c,1,1
2939,APF00002lk,0,1
24744,APF0000r78,1,0
9735,APF0000acd,1,1
4146,APF000041z,1,1
24742,APF0000r76,1,0
5077,APF00005q8,1,0
25193,APF0000ru9,1,0
4849,APF00005hs,1,1
1136,APF00000yj,1,1
7528,APF000081i,1,1
19032,APF0000k8t,0,1
1585,APF00001cj,0,1
16683,APF0000i2e,1,0
21214,APF0000n3k,0,1
10910,APF0000bgd,1,1
15341,APF0000gq3,1,1
4176,APF000043h,1,1
3538,APF000036g,1,1
26716,APF0000thr,1,1
23971,APF0000qdx,1,1
2624,APF000029b,0,1
11771,APF0000c88,1,1
12775,APF0000d7s,1,0
6377,APF00006w0,0,1
5455,APF000061z,0,1
12902,APF0000dbe,0,1
10570,APF0000b6s,1,1
17721,APF0000j3g,0,1
9992,APF0000anv,1,1
13765,APF0000el0,1,0
6093,APF00006o4,1,1
4701,APF0000596,0,1
20259,APF0000lr2,0,1
62,APF0000023,0,1
13494,APF0000e64,1,1
1929,APF00001mu,0,1
5128,APF00005rr,1,1
10005,APF0000ao8,0,1
1809,APF00001ja,0,1
12187,APF0000cl8,1,0
10285,APF0000awx,1,0
9197,APF00009uv,1,1
28610,APF0000w7c,1,1
6267,APF00006sy,1,1
4484,APF00004f0,0,1
19989,APF0000l11,0,1
14048,APF0000exq,0,1
14330,APF0000fa5,0,1
24847,APF0000rfk,0,1
4114,APF0000408,1,1
6986,APF00007i7,0,1
4924,APF00005l2,1,1
7286,APF00007qj,0,1
9947,APF0000am8,1,1
21288,APF0000n5s,1,1
7144,APF00007ml,0,1
10033,APF0000ap1,1,0
4305,APF000048u,1,1
18610,APF0000jw7,0,1
5388,APF00005zx,0,1
24383,APF0000qup,1,0
3286,APF00002z1,0,1
20156,APF0000lg0,0,0
26507,APF0000tb1,1,0
27479,APF0000ufc,1,0
28443,APF0000w2p,1,1
3620,APF00003bm,1,0
18061,APF0000jg6,0,1
19865,APF0000kxd,0,1
20342,APF0000lzi,0,1
29282,APF0000wq3,1,1
8005,APF00008ow,0,1
9434,APF0000a2w,1,1
3266,APF00002yg,1,1
13947,APF0000eu9,1,0
27451,APF0000uei,0,1
18863,APF0000k3p,1,1
15637,APF0000h0a,1,0
16992,APF0000ib3,0,1
7719,APF00008bn,0,1
23530,APF0000q0n,1,0
7160,APF00007n1,0,1
10566,APF0000b6o,1,1
19817,APF0000kvt,0,1
24348,APF0000qtb,1,0
13612,APF0000eb4,1,1
29550,APF0000wy0,1,0
20314,APF0000lwm,0,1
5684,APF00006cq,1,1
25084,APF0000rot,0,1
10506,APF0000b4x,1,1
9305,APF00009yf,0,1
15998,APF0000hdn,0,1
18878,APF0000k44,0,1
26203,APF0000sxc,1,1
9935,APF0000alg,0,1
20368,APF0000m1i,1,1
13031,APF0000dfn,1,0
11665,APF0000c1w,1,0
12287,APF0000cor,1,0
7143,APF00007mk,0,1
25366,APF0000s2o,0,1
2988,APF00002nj,0,1
18408,APF0000jqe,0,1
26746,APF0000tis,1,1
21366,APF0000n88,1,1
2808,APF00002gn,1,0
23276,APF0000pqh,1,1
12641,APF0000d1z,1,0
18506,APF0000jt8,0,1
14892,APF0000g3h,0,1
2611,APF000028v,0,1
1853,APF00001ko,1,1
731,APF00000mz,1,1
27500,APF0000ug1,1,1
12229,APF0000cml,0,1
15344,APF0000gq6,1,1
851,APF00000qb,1,1
5305,APF00005xe,0,1
914,APF00000s3,1,0
5642,APF00006bk,0,1
28513,APF0000w4n,1,0
24254,APF0000qpr,1,0
10626,APF0000b8d,1,0
26105,APF0000suk,0,1
15162,APF0000gkz,0,1
28436,APF0000w2i,1,0
13113,APF0000dph,1,0
7482,APF00007yj,1,0
26922,APF0000tnv,1,1
16374,APF0000htq,1,1
20257,APF0000lqy,0,0
12426,APF0000ctc,1,1
21024,APF0000mxk,1,0
22611,APF0000p7f,1,1
23187,APF0000pny,1,0
14442,APF0000fek,1,1
6187,APF00006qq,1,1
10052,APF0000apo,1,1
25071,APF0000rog,1,1
17840,APF0000j7w,0,1
16378,APF0000htu,1,1
25646,APF0000shf,1,0
16969,APF0000iae,1,0
13312,APF0000dys,1,0
25758,APF0000skn,1,1
13688,APF0000ehl,1,0
17073,APF0000iej,0,1
25938,APF0000sps,0,1
23872,APF0000qb6,1,1
28642,APF0000w88,1,0
6945,APF00007h0,0,1
15533,APF0000gww,1,1
18795,APF0000k1o,0,1
3369,APF000031d,1,1
16275,APF0000hqy,1,1
16652,APF0000i1i,1,1
12837,APF0000d9j,1,0
21920,APF0000nqz,1,1
103,APF000003i,1,1
6812,APF00007c7,0,1
24408,APF0000qvr,0,1
21009,APF0000mx4,0,1
11695,APF0000c2z,1,1
19577,APF0000kox,1,1
17050,APF0000idr,0,1
825,APF00000pl,1,1
25065,APF0000ro9,1,1
5131,APF00005rw,1,1
10893,APF0000bfw,0,1
17449,APF0000ir0,0,1
8823,APF00009gi,1,1
7823,APF00008gg,0,1
17641,APF0000izd,1,1
25367,APF0000s2p,1,0
12863,APF0000da9,1,0
8755,APF00009eg,1,1
16133,APF0000hj4,1,1
27707,APF0000v66,0,1
17818,APF0000j70,0,1
21818,APF0000nn4,1,1
20987,APF0000mwg,1,1
16535,APF0000hy7,1,1
3061,APF00002qn,0,1
949,APF00000t5,1,1
14068,APF0000eyf,1,1
28557,APF0000w5v,1,0
9044,APF00009pi,1,1
26688,APF0000tgn,0,1
17967,APF0000jdg,1,1
10693,APF0000ba9,1,1
13899,APF0000eqk,0,1
28876,APF0000wes,1,1
25086,APF0000rov,1,1
5867,APF00006hu,0,1
11503,APF0000bx9,1,1
264,APF0000090,1,1
8427,APF000094i,1,1
27615,APF0000uwv,0,1
11262,APF0000bqc,0,1
20817,APF0000mrf,0,1
17408,APF0000ips,1,1
26862,APF0000tm4,0,1
20120,APF0000lcn,0,1
17190,APF0000iio,1,1
2672,APF00002b9,0,1
1600,APF00001cy,0,1
7493,APF00007z5,1,1
13285,APF0000dxs,1,0
20622,APF0000mj0,1,0
21538,APF0000ne8,1,1
24404,APF0000qvk,0,1
29157,APF0000wmm,1,0
7963,APF00008n0,0,1
17261,APF0000ikw,1,1
28835,APF0000wdn,1,1
15187,APF0000glo,0,1
96,APF000003a,0,1
5394,APF0000605,1,1
22340,APF0000opy,0,0
22877,APF0000peu,1,1
21037,APF0000mxy,0,1
20563,APF0000mdu,0,1
1388,APF000016u,0,1
19423,APF0000kke,1,1
27091,APF0000tws,0,1
29280,APF0000wq1,1,1
11642,APF0000c14,1,1
15881,APF0000h9k,0,1
27150,APF0000u23,0,1
7980,APF00008no,1,1
6114,APF00006op,1,1
10897,APF0000bg0,1,1
4076,APF00003yu,1,0
4368,APF00004ay,1,1
17510,APF0000isv,0,1
22124,APF0000o47,0,1
17753,APF0000j4t,0,1
11072,APF0000bkw,0,1
3298,APF00002ze,1,1
10522,APF0000b5d,0,1
28961,APF0000wh6,1,1
26905,APF0000tne,0,1
10562,APF0000b6k,1,1
6545,APF0000710,1,1
13118,APF0000dpz,1,1
14588,APF0000fpz,0,1
27891,APF0000vbx,1,0
4173,APF000043e,1,1
10414,APF0000b0x,1,1
12896,APF0000db8,1,1
12188,APF0000clb,1,1
10132,APF0000asa,1,1
10983,APF0000bie,1,1
28905,APF0000wfl,1,0
12630,APF0000d1f,1,0
25365,APF0000s2m,1,1
15971,APF0000hcs,1,1
28331,APF0000vzl,1,1
13051,APF0000dhc,1,1
24064,APF0000qh0,1,0
28982,APF0000whr,1,1
7008,APF00007it,0,1
14152,APF0000f1p,1,1
20119,APF0000lcl,0,1
17757,APF0000j4x,0,1
2365,APF00001zw,0,1
8648,APF00009ba,1,0
2888,APF00002jm,1,1
18190,APF0000jjz,0,1
7762,APF00008dk,0,1
145,APF000004y,1,1
23403,APF0000px2,1,0
7794,APF00008f6,0,1
6103,APF00006oe,1,1
8587,APF000099f,0,1
3244,APF00002xm,1,0
20554,APF0000mcs,1,0
3465,APF0000349,1,1
1017,APF00000v5,1,1
12890,APF0000db2,1,1
28813,APF0000wd1,1,1
13035,APF0000dfs,1,0
13343,APF0000e02,1,0
16707,APF0000i32,1,0
2174,APF00001tr,0,1
8013,APF00008p8,1,0
8943,APF00009lc,0,1
3800,APF00003la,1,1
10284,APF0000aww,1,0
13500,APF0000e6a,1,1
5240,APF00005vf,1,1
6245,APF00006sc,0,1
10834,APF0000be9,1,1
12756,APF0000d75,1,0
21765,APF0000nln,1,0
6530,APF000070l,0,1
4231,APF000046a,1,1
12771,APF0000d7o,1,1
15192,APF0000glt,1,1
3233,APF00002xb,0,1
16484,APF0000hws,1,1
18361,APF0000jp2,0,1
17969,APF0000jdi,0,1
11526,APF0000bxw,1,1
17008,APF0000ibw,0,1
8726,APF00009dn,1,1
4725,APF00005aw,0,1
11427,APF0000bv3,1,0
9783,APF0000ae2,0,1
16237,APF0000hpw,1,0
16558,APF0000hyu,1,1
16177,APF0000ho8,1,1
19783,APF0000kuu,0,1
5256,APF00005vv,1,1
22574,APF0000p6e,1,1
221,APF000007j,1,1
27588,APF0000us3,0,1
27618,APF0000uwz,1,1
4181,APF000043o,1,0
3344,APF000030o,1,1
26528,APF0000tbn,1,1
14867,APF0000g2e,0,1
8676,APF00009c4,0,1
25717,APF0000sjh,1,1
20635,APF0000mjl,1,0
7123,APF00007m0,0,1
532,APF00000h8,0,1
14172,APF0000f2h,1,1
21048,APF0000mya,1,1
8791,APF00009fi,0,1
20272,APF0000ls2,0,1
27680,APF0000v3l,1,1
6124,APF00006oz,1,1
24120,APF0000qjv,1,0
2958,APF00002m5,1,1
26966,APF0000tpa,0,1
12714,APF0000d55,1,0
3780,APF00003ki,1,1
6781,APF00007ba,0,1
12545,APF0000cxd,0,1
16034,APF0000hew,0,1
15810,APF0000h7g,1,1
11449,APF0000bvp,1,1
10770,APF0000bcf,1,1
12160,APF0000ckb,1,0
28308,APF0000vyx,1,1
360,APF00000c2,1,1
25016,APF0000rmv,1,1
9273,APF00009xf,1,1
22557,APF0000p5x,1,1
9400,APF0000a1s,1,0
2562,APF0000271,0,1
11024,APF0000bjk,1,0
5510,APF000063k,1,1
15303,APF0000goz,0,1
27158,APF0000u2q,0,1
25235,APF0000rxn,0,1
20261,APF0000lr4,0,1
26373,APF0000t76,1,0
20329,APF0000ly5,0,1
13100,APF0000dnl,1,0
6903,APF00007fh,0,1
5151,APF00005sl,1,1
10078,APF0000aqk,1,1
10105,APF0000arh,1,0
29223,APF0000wog,1,1
20345,APF0000lzn,0,0
13056,APF0000dhp,0,1
26555,APF0000tce,0,1
7746,APF00008cy,1,0
22623,APF0000p7r,1,1
7432,APF00007un,1,1
26050,APF0000st0,1,0
29626,APF0000x1d,0,1
3609,APF00003b1,0,0
20277,APF0000lsl,0,1
14983,APF0000gej,1,0
25494,APF0000sd1,1,1
19182,APF0000kdc,0,1
28133,APF0000vtw,1,0
5892,APF00006ij,1,1
2620,APF0000297,0,1
1230,APF000011b,0,1
21066,APF0000myt,1,1
18449,APF0000jrk,0,1
29163,APF0000wms,1,0
7229,APF00007oy,0,1
25976,APF0000squ,1,1
13572,APF0000e8l,1,1
6809,APF00007c3,0,1
13054,APF0000dhi,1,0
14579,APF0000fo3,0,1
433,APF00000e5,0,1
24069,APF0000qh8,0,1
22600,APF0000p74,1,1
23964,APF0000qdq,0,1
17240,APF0000ika,1,1
5057,APF00005ph,0,1
14657,APF0000ftn,0,1
8516,APF0000979,1,1
3328,APF0000308,1,1
4868,APF00005ij,1,1
7833,APF00008gu,0,0
25836,APF0000smu,0,1
28248,APF0000vx8,1,1
12884,APF0000daw,1,1
23291,APF0000pqw,1,1
6037,APF00006mk,1,1
25161,APF0000rrk,0,1
20971,APF0000mvy,1,1
8954,APF00009m0,0,1
22805,APF0000pct,1,1
19831,APF0000kw8,0,1
6319,APF00006ue,1,1
3323,APF0000303,0,1
10747,APF0000bbs,1,0
2218,APF00001v0,1,1
11465,APF0000bw5,1,1
2429,APF0000221,0,1
18528,APF0000jtu,0,1
2274,APF00001wr,1,1
8397,APF000093k,1,0
3263,APF00002yc,0,1
4214,APF000045c,0,1
16911,APF0000i8r,1,1
13625,APF0000ec9,1,1
10845,APF0000bek,1,1
18045,APF0000jfo,1,1
7708,APF00008b5,1,1
17496,APF0000isf,1,1
9937,APF0000all,1,1
1042,APF00000vv,1,1
18150,APF0000jiu,0,1
3506,APF000035i,1,1
12774,APF0000d7r,1,0
11125,APF0000bmf,0,1
28501,APF0000w4b,1,0
10553,APF0000b6b,1,1
10434,APF0000b2h,1,0
2018,APF00001pb,0,1
18894,APF0000k4m,0,1
2684,APF00002bq,0,1
16345,APF0000hsx,1,1
13950,APF0000eug,0,1
3893,APF00003pt,1,1
14400,APF0000fd0,0,1
13449,APF0000e3q,1,1
21903,APF0000nqb,1,1
6265,APF00006sw,1,1
25003,APF0000rmi,1,1
27270,APF0000u84,0,1
13972,APF0000ev9,0,1
27873,APF0000vbe,1,1
18432,APF0000jr3,0,1
1195,APF0000106,1,1
4560,APF00004t9,0,1
18955,APF0000k6k,1,1
21885,APF0000npq,0,1
16767,APF0000i4q,1,1
8934,APF00009kz,0,1
22444,APF0000oy4,1,0
2975,APF00002mz,1,0
29408,APF0000wtl,1,1
16450,APF0000hvu,1,0
17552,APF0000iuj,0,1
29252,APF0000wp9,1,0
15294,APF0000goq,0,1
26900,APF0000tn9,1,1
19484,APF0000km7,1,1
14250,APF0000f5o,1,0
26487,APF0000tag,1,1
20916,APF0000muc,0,1
3179,APF00002vc,1,0
19393,APF0000kji,0,1
17520,APF0000it8,1,1
18761,APF0000k0k,1,1
11220,APF0000bp5,0,1
8750,APF00009eb,1,1
25141,APF0000rqi,0,1
449,APF00000em,0,1
13079,APF0000dkq,1,0
3427,APF000032z,0,1
1946,APF00001nb,0,1
2112,APF00001rz,1,1
15272,APF0000go1,1,1
2187,APF00001u4,0,1
25731,APF0000sjw,1,1
7592,APF0000855,1,1
27107,APF0000tyj,0,1
8149,APF00008ut,0,0
19349,APF0000ki5,0,1
16901,APF0000i8g,0,1
11541,APF0000byb,1,1
12260,APF0000cno,1,0
5946,APF00006k1,1,1
26446,APF0000t9b,1,1
15468,APF0000gul,0,0
15194,APF0000glv,1,1
23940,APF0000qd2,1,1
25436,APF0000s7v,0,1
18972,APF0000k71,0,1
26882,APF0000tmq,1,1
20240,APF0000lpg,0,1
11793,APF0000c8y,1,0
26401,APF0000t7z,1,0
4985,APF00005n5,1,1
16424,APF0000hv4,1,0
21261,APF0000n50,0,1
25491,APF0000scy,1,1
15326,APF0000gpn,0,1
19644,APF0000kqw,0,1
14669,APF0000fu3,0,1
18565,APF0000juw,1,1
14375,APF0000fbz,0,1
19629,APF0000kqh,0,1
13713,APF0000ejj,1,1
15526,APF0000gwp,1,1
26383,APF0000t7h,1,1
27134,APF0000u18,0,1
2414,APF000021k,0,1
1352,APF000015p,0,1
26040,APF0000ssp,0,1
12677,APF0000d3f,1,0
17259,APF0000ikt,0,1
16633,APF0000i0z,1,1
5285,APF00005wq,1,1
10223,APF0000av4,1,1
12167,APF0000ckk,1,0
13380,APF0000e18,1,1
2245,APF00001vt,1,1
6430,APF00006xh,1,1
3706,APF00003h5,1,1
22441,APF0000oxw,1,0
6426,APF00006xd,1,1
4923,APF00005l0,1,1
21530,APF0000ne0,0,1
7449,APF00007w2,1,1
20594,APF0000mgq,1,0
25759,APF0000sko,1,1
15583,APF0000gya,1,1
5799,APF00006fx,0,1
13507,APF0000e6h,1,1
22356,APF0000osh,0,1
9494,APF0000a4v,1,0
12607,APF0000d0b,1,0
15539,APF0000gx2,1,1
11383,APF0000btu,1,0
7251,APF00007pk,0,1
16173,APF0000ho4,1,0
14484,APF0000fg8,0,1
4850,APF00005ht,0,0
4901,APF00005k4,1,1
23159,APF0000pn5,1,0
19372,APF0000kiu,1,1
17738,APF0000j46,0,1
19069,APF0000k9v,1,1
6750,APF00007ac,0,1
25883,APF0000so6,0,1
23224,APF0000pp1,1,1
26704,APF0000tha,0,1
9590,APF0000a84,1,1
3758,APF00003jm,1,1
16434,APF0000hve,1,1
8240,APF00008y5,0,1
4629,APF00004ve,1,1
8136,APF00008u8,1,1
8359,APF000092f,1,1
24578,APF0000r2h,1,0
8375,APF000092w,1,0
3656,APF00003dy,0,1
3533,APF000036b,0,1
26013,APF0000srw,1,0
3942,APF00003sm,1,1
67,APF0000028,1,1
3578,APF000038s,1,1
6207,APF00006ra,1,1
19312,APF0000kh2,1,1
14051,APF0000exu,0,1
28236,APF0000vww,1,1
19292,APF0000kgh,1,1
6670,APF0000781,0,1
23252,APF0000ppt,1,0
20276,APF0000lsf,0,1
23769,APF0000q8a,0,1
3238,APF00002xg,0,1
7193,APF00007ny,0,1
11507,APF0000bxd,1,1
15961,APF0000hci,1,1
27727,APF0000v6q,0,1
4409,APF00004ca,1,1
11103,APF0000blr,1,1
13209,APF0000dt7,0,1
11989,APF0000cf2,1,1
22924,APF0000pg7,0,1
12845,APF0000d9r,1,1
3045,APF00002q0,0,1
8727,APF00009do,1,1
17791,APF0000j63,0,1
25417,APF0000s4g,1,1
2954,APF00002m0,1,0
25630,APF0000sgx,1,1
18339,APF0000jod,1,1
19585,APF0000kp6,0,1
25967,APF0000sql,1,1
19066,APF0000k9s,0,1
10972,APF0000bi3,1,1
14007,APF0000ewe,0,1
12642,APF0000d20,1,0
9034,APF00009p6,1,0
13910,APF0000er7,0,1
29010,APF0000wij,1,1
18984,APF0000k7e,0,1
29360,APF0000ws9,1,0
25894,APF0000soh,1,0
24296,APF0000qrf,1,0
26942,APF0000toh,0,1
29309,APF0000wqu,1,1
1375,APF000016f,1,1
20407,APF0000m3s,1,1
28585,APF0000w6n,1,1
12510,APF0000cw6,1,1
24270,APF0000qqf,1,1
23457,APF0000pyl,1,1
873,APF00000qx,1,1
16752,APF0000i4b,1,0
13885,APF0000epe,0,1
19523,APF0000knc,0,1
8107,APF00008t9,1,1
19321,APF0000khc,0,1
26855,APF0000tlu,1,1
5816,APF00006ge,0,1
18328,APF0000jo2,0,1
2909,APF00002kh,0,1
19176,APF0000kd6,0,1
14550,APF0000fjx,1,1
12710,APF0000d4z,1,0
21190,APF0000n2s,1,1
5823,APF00006gl,1,1
18396,APF0000jq2,1,1
7217,APF00007om,0,1
15748,APF0000h4r,1,0
19193,APF0000kdn,1,1
11178,APF0000bnw,0,1
20898,APF0000mts,1,1
19407,APF0000kjx,1,1
17831,APF0000j7g,0,1
11554,APF0000byo,1,1
28365,APF0000w0j,1,1
9974,APF0000anc,1,1
15890,APF0000h9t,1,1
18057,APF0000jg1,0,1
16624,APF0000i0q,1,1
27216,APF0000u62,0,1
27863,APF0000vb3,1,1
17167,APF0000ihq,0,1
1582,APF00001cf,0,1
24974,APF0000rlp,1,1
19194,APF0000kdo,0,1
8134,APF00008u6,1,0
13787,APF0000elm,1,1
4014,APF00003wb,1,0
29520,APF0000wwp,1,1
8754,APF00009ef,1,1
23329,APF0000puy,0,1
22890,APF0000pf7,1,0
1223,APF0000111,0,1
17183,APF0000iid,0,1
7239,APF00007p8,0,1
25276,APF0000rzf,1,0
4233,APF000046c,1,1
23039,APF0000pjn,1,0
29474,APF0000wvf,1,1
27601,APF0000uuv,1,0
8032,APF00008pz,0,1
8741,APF00009e2,0,1
18343,APF0000joi,0,1
19663,APF0000krf,1,1
25745,APF0000ska,1,1
22059,APF0000nxp,0,1
23431,APF0000pxu,0,1
25828,APF0000smm,0,1
23515,APF0000q08,1,0
26577,APF0000td1,0,1
20299,APF0000lus,1,1
28193,APF0000vvo,0,1
25611,APF0000sgc,0,1
16636,APF0000i12,1,1
14556,APF0000fkt,0,1
27458,APF0000ueq,1,1
19567,APF0000kon,1,1
23832,APF0000qa1,1,1
21299,APF0000n64,1,1
25130,APF0000rq5,1,1
27809,APF0000v95,1,1
27397,APF0000uco,0,1
23681,APF0000q5k,0,1
12815,APF0000d8w,1,0
20278,APF0000lso,0,1
12994,APF0000de7,1,0
5472,APF000062g,1,1
13419,APF0000e2b,1,1
10241,APF0000avm,1,0
3480,APF000034q,0,1
9767,APF0000adh,0,1
21645,APF0000nhx,1,0
28583,APF0000w6l,1,1
23536,APF0000q0t,1,0
26996,APF0000tq6,0,1
12894,APF0000db6,0,1
5770,APF00006f4,0,1
8623,APF00009ag,0,1
5486,APF000062v,0,1
18682,APF0000jya,1,1
22,APF000000r,0,1
10320,APF0000axy,1,0
15060,APF0000gi4,0,1
5656,APF00006by,0,1
5608,APF000066l,0,1
14211,APF0000f40,0,1
19404,APF0000kju,1,1
3377,APF000031l,1,1
6145,APF00006pk,0,1
27642,APF0000uzp,1,0
5805,APF00006g3,0,1
27113,APF0000tzi,0,1
16966,APF0000iab,1,0
9847,APF0000ahb,1,0
11519,APF0000bxp,1,1
5448,APF000061s,1,1
29414,APF0000wtr,1,1
4710,APF000059x,0,1
1723,APF00001gl,0,1
7842,APF00008h6,1,0
24272,APF0000qqi,1,0
20104,APF0000lb0,0,0
27144,APF0000u1s,0,1
21045,APF0000my7,1,1
15525,APF0000gwo,1,1
15693,APF0000h2n,1,0
20469,APF0000m6m,1,0
13589,APF0000e9e,0,1
212,APF0000079,0,1
21677,APF0000niv,0,1
5947,APF00006k2,0,1
12405,APF0000csm,1,0
22625,APF0000p7t,1,1
7014,APF00007iz,0,1
18521,APF0000jtn,1,1
21488,APF0000ncf,0,1
12003,APF0000cfh,1,1
20689,APF0000mm8,0,1
19428,APF0000kkj,0,1
9402,APF0000a1u,0,1
19129,APF0000kbo,0,1
6374,APF00006vx,1,1
13759,APF0000eku,1,1
6251,APF00006si,1,1
3214,APF00002wo,0,1
9639,APF0000a9m,1,0
13813,APF0000emc,1,0
15993,APF0000hdh,1,1
9894,APF0000ajk,0,1
7177,APF00007ni,0,1
13666,APF0000efa,1,1
28595,APF0000w6x,1,1
329,APF00000b1,0,1
28562,APF0000w60,1,1
516,APF00000go,0,1
11249,APF0000bpz,0,1
15571,APF0000gxy,1,1
28144,APF0000vu7,1,1
18444,APF0000jrf,0,1
27128,APF0000u0g,0,1
6567,APF000071p,1,0
2580,APF000027q,0,1
12717,APF0000d58,1,0
3151,APF00002u9,0,1
28483,APF0000w3t,1,1
13075,APF0000dkd,1,0
24419,APF0000qw4,1,0
16654,APF0000i1k,1,0
11205,APF0000boo,1,1
7459,APF00007ws,1,0
22277,APF0000oip,0,1
2475,APF000023t,0,1
4351,APF00004af,1,0
13548,APF0000e7p,1,1
10905,APF0000bg8,1,1
29634,APF0000x1s,0,1
16008,APF0000hdy,1,0
13618,APF0000ebo,1,1
17863,APF0000j92,1,1
28243,APF0000vx3,1,1
7020,APF00007j5,0,1
18042,APF0000jfl,0,1
24926,APF0000rkc,1,0
25660,APF0000sht,1,1
7679,APF000089b,1,1
7897,APF00008k0,0,1
2501,APF000024p,0,1
6959,APF00007he,0,1
12401,APF0000csi,1,0
24129,APF0000qka,0,1
10767,APF0000bcc,1,1
27154,APF0000u2i,0,1
523,APF00000gw,0,1
8804,APF00009fx,1,1
4209,APF0000453,0,1
15686,APF0000h2d,1,1
11079,APF0000bl3,1,1
411,APF00000dj,0,1
10863,APF0000bf2,1,1
16113,APF0000hi5,0,1
8571,APF000098y,0,1
28347,APF0000w01,1,1
18623,APF0000jwl,0,1
5713,APF00006dj,0,1
13692,APF0000ei1,1,0
28464,APF0000w3a,1,1
8538,APF000097w,0,1
7323,APF00007rk,0,1
10226,APF0000av7,1,0
21109,APF0000n0a,1,1
7905,APF00008ka,1,0
15118,APF0000gjq,1,1
726,APF00000mu,0,1
301,APF00000a4,0,1
5573,APF000065h,1,1
3674,APF00003f2,0,1
11165,APF0000bnj,1,1
14237,APF0000f4v,0,1
5386,APF00005zu,1,1
3796,APF00003l5,1,1
24754,APF0000r7i,1,1
13294,APF0000dy3,0,1
14973,APF0000gd9,1,0
10713,APF0000bau,0,1
27695,APF0000v5n,1,0
13085,APF0000dlf,1,0
15639,APF0000h0c,0,1
10312,APF0000axq,1,1
26232,APF0000szw,1,0
17845,APF0000j86,0,1
452,APF00000ep,0,1
